Product_ID,Product_Name,Main_Category,Sub_Category,Price_INR,Color,Fabric,Units_Sold_30_Days,Revenue_30_Days,Stock_Status,Customer_Rating,Num_Reviews,Performance_Tier,Date_Added,Price_Band
TSI0495,Decor Navy,Living,Decor,3064.06,Navy,Cotton Voile,21,64345.28,In Stock,3.62,4,Average,2024-04-17,Premium (₹3-5K)
TSI0496,Rugs Cream,Living,Rugs,2374.43,Beige,100% Cotton,13,30867.6,In Stock,4.42,3,Average,2025-07-21,Mid-Range (₹2-3K)
TSI0497,Rugs Indigo,Living,Rugs,5597.54,Cream,100% Cotton,17,95158.17,In Stock,4.13,1,Average,2024-09-01,Luxury (>₹5K)
TSI0498,Curtains Multi,Living,Curtains,2539.1,Natural,Chanderi Silk,29,73633.93,In Stock,4.51,5,Average,2024-04-13,Mid-Range (₹2-3K)
TSI0499,Floor Cushions Multi,Living,Floor Cushions,2604.41,Indigo,Chanderi Silk,7,18230.89,In Stock,4.44,1,Slow,2024-07-27,Mid-Range (₹2-3K)
TSI0500,Curtains Red,Living,Curtains,11468.64,Green,Silk,33,378465.08,In Stock,4.37,5,Average,2025-01-17,Luxury (>₹5K)
TSI0501,Cushions Emerald,Living,Cushions,4869.2,Yellow,100% Cotton,9,43822.79,Low Stock,3.58,1,Slow,2025-12-08,Premium (₹3-5K)
TSI0502,Floor Cushions Blue,Living,Floor Cushions,3009.76,Green,100% Cotton,16,48156.13,In Stock,4.6,2,Average,2024-06-17,Premium (₹3-5K)
TSI0503,Rugs Yellow,Living,Rugs,5276.15,Beige,Cotton Voile,33,174113.1,Low Stock,4.65,4,Average,2025-09-17,Luxury (>₹5K)
TSI0504,Curtains Natural,Living,Curtains,5844.39,White,Wool,49,286374.97,In Stock,4.6,11,Average,2025-05-28,Luxury (>₹5K)
TSI0505,Lights & Shades Multi,Living,Lights & Shades,3229.42,White,Cotton Textured,67,216371.29,Out of Stock,4.69,14,Bestseller,2025-11-05,Premium (₹3-5K)
TSI0506,Rugs Green,Living,Rugs,1332.31,Yellow,Cotton Canvas,2,2664.62,In Stock,4.28,1,Slow,2025-07-14,Economy (₹1-2K)
TSI0507,Lights & Shades Natural,Living,Lights & Shades,4785.01,Black,Cotton Canvas,5,23925.03,In Stock,4.44,1,Slow,2024-05-05,Premium (₹3-5K)
TSI0508,Floor Cushions Multi,Living,Floor Cushions,4317.27,Green,Wool,30,129518.15,In Stock,3.77,7,Average,2025-06-27,Premium (₹3-5K)
TSI0509,Decor Aqua,Living,Decor,3236.5,Beige,Cotton Canvas,8,25891.97,In Stock,4.74,1,Slow,2025-03-04,Premium (₹3-5K)
TSI0510,Decor Red,Living,Decor,4617.07,Indigo,Cotton Canvas,42,193916.87,In Stock,4.2,11,Average,2025-10-27,Premium (₹3-5K)
TSI0511,Decor Yellow,Living,Decor,5880.22,Pink,Silk,23,135245.08,In Stock,4.06,5,Average,2025-07-18,Luxury (>₹5K)
TSI0512,Decor Navy,Living,Decor,5632.9,Indigo,Chanderi Silk,6,33797.39,In Stock,4.02,1,Slow,2026-01-30,Luxury (>₹5K)
TSI0513,Curtains Black,Living,Curtains,1044.36,Emerald,Cotton Textured,43,44907.52,Out of Stock,4.06,11,Average,2024-09-11,Economy (₹1-2K)
TSI0514,Cushions Black,Living,Cushions,2496.35,Navy,Cotton Voile,24,59912.32,In Stock,4.7,3,Average,2025-08-20,Mid-Range (₹2-3K)
TSI0515,Curtains Red,Living,Curtains,1414.84,Beige,Cotton Voile,6,8489.04,In Stock,4.28,1,Slow,2025-12-06,Economy (₹1-2K)
TSI0516,Cushions Pink,Living,Cushions,3843.54,White,100% Cotton,8,30748.35,Low Stock,3.55,1,Slow,2024-02-06,Premium (₹3-5K)
TSI0517,Cushions White,Living,Cushions,4529.76,Red,Cotton Voile,4,18119.05,Out of Stock,3.88,1,Slow,2025-10-12,Premium (₹3-5K)
TSI0518,Cushions Red,Living,Cushions,5983.41,Green,Cotton Sheeting,105,628257.81,Low Stock,4.9,15,Bestseller,2025-07-11,Luxury (>₹5K)
TSI0519,Floor Cushions Natural,Living,Floor Cushions,2419.19,Beige,Cotton Sheeting,46,111282.56,Out of Stock,3.9,6,Average,2024-10-23,Mid-Range (₹2-3K)
TSI0520,Floor Cushions Navy,Living,Floor Cushions,5860.96,Navy,Silk,166,972918.79,In Stock,4.95,27,Bestseller,2025-06-17,Luxury (>₹5K)
TSI0521,Decor Green,Living,Decor,3141.23,Natural,Cotton Cambric,30,94236.86,In Stock,4.44,4,Average,2025-12-16,Premium (₹3-5K)
TSI0522,Cushions Blue,Living,Cushions,1764.29,Multi,Cotton Canvas,49,86450.17,In Stock,3.54,12,Average,2024-06-04,Economy (₹1-2K)
TSI0523,Lights & Shades Emerald,Living,Lights & Shades,3050.77,Green,Cotton Canvas,19,57964.58,In Stock,4.68,4,Average,2025-06-10,Premium (₹3-5K)
TSI0524,Floor Cushions White,Living,Floor Cushions,3154.69,Blue,Cotton Voile,8,25237.51,In Stock,3.92,2,Slow,2025-06-11,Premium (₹3-5K)
TSI0525,Rugs Beige,Living,Rugs,5067.08,Indigo,100% Cotton,34,172280.63,In Stock,4.16,5,Average,2025-08-03,Luxury (>₹5K)
TSI0526,Lights & Shades Red,Living,Lights & Shades,2541.37,Aqua,Cotton Sheeting,1,2541.37,Low Stock,4.72,1,Slow,2025-03-11,Mid-Range (₹2-3K)
TSI0527,Cushions Emerald,Living,Cushions,925.01,Yellow,Cotton Voile,28,25900.4,Low Stock,4.79,4,Average,2024-08-01,Budget (<₹1K)
TSI0528,Floor Cushions Black,Living,Floor Cushions,2124.98,Navy,Silk,78,165748.41,In Stock,4.64,18,Bestseller,2024-02-11,Mid-Range (₹2-3K)
TSI0529,Floor Cushions Aqua,Living,Floor Cushions,1493.3,Indigo,Cotton Canvas,7,10453.1,In Stock,3.95,1,Slow,2024-03-05,Economy (₹1-2K)
TSI0530,Decor Aqua,Living,Decor,3472.11,Emerald,Wool,29,100691.07,In Stock,3.79,5,Average,2025-09-10,Premium (₹3-5K)
TSI0531,Lights & Shades Black,Living,Lights & Shades,1213.95,Yellow,Cotton Sheeting,38,46129.96,In Stock,4.09,10,Average,2024-12-28,Economy (₹1-2K)
TSI0532,Floor Cushions Indigo,Living,Floor Cushions,3181.08,Natural,Cotton Sheeting,8,25448.65,Out of Stock,4.75,1,Slow,2025-08-20,Premium (₹3-5K)
TSI0533,Floor Cushions Red,Living,Floor Cushions,2479.55,Yellow,Cotton Sheeting,23,57029.57,Low Stock,3.86,5,Average,2024-10-28,Mid-Range (₹2-3K)
TSI0534,Cushions Yellow,Living,Cushions,2638.06,Black,100% Cotton,14,36932.85,Low Stock,3.51,3,Average,2024-06-27,Mid-Range (₹2-3K)
TSI0535,Lights & Shades Black,Living,Lights & Shades,4133.33,Red,100% Cotton,40,165333.17,Out of Stock,4.0,7,Average,2024-10-05,Premium (₹3-5K)
TSI0536,Decor Red,Living,Decor,4645.82,Red,Cotton Textured,6,27874.93,Out of Stock,4.1,1,Slow,2024-07-04,Premium (₹3-5K)
TSI0537,Decor Red,Living,Decor,1835.29,White,Cotton Cambric,11,20188.14,In Stock,3.88,1,Average,2024-02-17,Economy (₹1-2K)
TSI0538,Rugs Red,Living,Rugs,1524.46,White,Cotton Canvas,3,4573.38,Out of Stock,3.81,1,Slow,2024-05-24,Economy (₹1-2K)
TSI0539,Cushions Cream,Living,Cushions,4844.19,Black,Silk,6,29065.11,Low Stock,3.91,1,Slow,2024-06-24,Premium (₹3-5K)
TSI0540,Floor Cushions Navy,Living,Floor Cushions,1974.37,Indigo,Cotton Canvas,6,11846.2,In Stock,4.56,1,Slow,2024-07-02,Economy (₹1-2K)
TSI0541,Floor Cushions Multi,Living,Floor Cushions,8389.98,White,Cotton Textured,22,184579.67,Out of Stock,3.7,5,Average,2024-09-04,Luxury (>₹5K)
TSI0542,Curtains Multi,Living,Curtains,3812.43,Black,Chanderi Silk,43,163934.48,In Stock,3.54,8,Average,2024-11-13,Premium (₹3-5K)
TSI0543,Floor Cushions Yellow,Living,Floor Cushions,2478.61,Emerald,Chanderi Silk,16,39657.77,In Stock,4.09,2,Average,2025-08-21,Mid-Range (₹2-3K)
TSI0544,Curtains Black,Living,Curtains,5478.66,Aqua,Cotton Cambric,38,208189.23,In Stock,4.49,5,Average,2025-08-21,Luxury (>₹5K)
TSI0545,Lights & Shades Yellow,Living,Lights & Shades,1223.53,Blue,Chanderi Silk,19,23246.98,In Stock,4.06,5,Average,2025-02-10,Economy (₹1-2K)
TSI0546,Rugs Multi,Living,Rugs,3340.42,Beige,Cotton Canvas,25,83510.52,In Stock,4.34,6,Average,2025-07-29,Premium (₹3-5K)
TSI0547,Rugs Yellow,Living,Rugs,2441.87,Indigo,100% Cotton,16,39069.85,In Stock,3.84,2,Average,2024-07-18,Mid-Range (₹2-3K)
TSI0548,Curtains White,Living,Curtains,3436.4,Pink,Cotton Sheeting,6,20618.39,Low Stock,3.94,1,Slow,2024-08-29,Premium (₹3-5K)
TSI0549,Cushions Black,Living,Cushions,10321.93,Emerald,Cotton Voile,47,485130.74,Out of Stock,3.58,12,Average,2024-11-13,Luxury (>₹5K)
TSI0550,Rugs Natural,Living,Rugs,3603.79,Indigo,Cotton Cambric,6,21622.76,In Stock,3.78,1,Slow,2025-05-21,Premium (₹3-5K)
TSI0551,Curtains Blue,Living,Curtains,3238.93,White,Cotton Cambric,21,68017.52,In Stock,4.71,3,Average,2025-06-30,Premium (₹3-5K)
TSI0552,Decor Blue,Living,Decor,4697.64,Green,Cotton Textured,35,164417.29,In Stock,3.66,8,Average,2025-12-18,Premium (₹3-5K)
TSI0553,Decor Emerald,Living,Decor,3135.0,Pink,Cotton Canvas,139,435764.49,In Stock,4.54,37,Bestseller,2024-06-04,Premium (₹3-5K)
TSI0554,Decor Aqua,Living,Decor,4292.63,Black,Silk,30,128779.0,Low Stock,3.56,8,Average,2024-06-08,Premium (₹3-5K)
TSI0555,Cushions Yellow,Living,Cushions,1275.04,Yellow,Silk,25,31875.92,Out of Stock,3.75,4,Average,2025-11-02,Economy (₹1-2K)
TSI0556,Lights & Shades Multi,Living,Lights & Shades,1054.82,Navy,Cotton Textured,1,1054.82,In Stock,3.87,1,Slow,2025-06-28,Economy (₹1-2K)
TSI0557,Decor Emerald,Living,Decor,4311.2,Blue,Wool,36,155203.21,Low Stock,3.9,9,Average,2024-12-04,Premium (₹3-5K)
TSI0558,Floor Cushions Black,Living,Floor Cushions,2585.17,Indigo,Chanderi Silk,15,38777.48,Low Stock,3.59,3,Average,2024-12-26,Mid-Range (₹2-3K)
TSI0559,Floor Cushions Yellow,Living,Floor Cushions,4130.33,Emerald,Cotton Canvas,4,16521.3,Out of Stock,3.77,1,Slow,2024-09-29,Premium (₹3-5K)
TSI0560,Decor Emerald,Living,Decor,5557.14,Blue,Cotton Textured,84,466799.91,Out of Stock,4.38,11,Bestseller,2025-07-11,Luxury (>₹5K)
TSI0561,Cushions Black,Living,Cushions,2624.04,Black,Wool,13,34112.57,In Stock,4.03,3,Average,2025-04-12,Mid-Range (₹2-3K)
TSI0562,Curtains Aqua,Living,Curtains,1088.32,Black,Silk,21,22854.62,In Stock,4.66,2,Average,2024-11-05,Economy (₹1-2K)
TSI0563,Floor Cushions Red,Living,Floor Cushions,3637.48,Beige,Silk,22,80024.5,In Stock,3.74,3,Average,2024-11-21,Premium (₹3-5K)
TSI0564,Cushions Green,Living,Cushions,3476.88,Beige,Cotton Sheeting,100,347687.8,In Stock,4.71,13,Bestseller,2025-11-27,Premium (₹3-5K)
TSI0565,Floor Cushions Yellow,Living,Floor Cushions,2031.62,Aqua,Wool,195,396165.36,In Stock,4.74,46,Bestseller,2025-04-24,Mid-Range (₹2-3K)
TSI0566,Lights & Shades Natural,Living,Lights & Shades,1695.43,Natural,Cotton Voile,18,30517.68,In Stock,3.94,2,Average,2025-10-27,Economy (₹1-2K)
TSI0567,Curtains Beige,Living,Curtains,4370.73,Indigo,Wool,3,13112.19,In Stock,4.61,1,Slow,2025-05-09,Premium (₹3-5K)
TSI0568,Floor Cushions Beige,Living,Floor Cushions,2413.93,Beige,100% Cotton,1,2413.93,Out of Stock,3.81,1,Slow,2026-01-25,Mid-Range (₹2-3K)
TSI0569,Lights & Shades Beige,Living,Lights & Shades,5543.48,Black,100% Cotton,24,133043.59,In Stock,4.53,5,Average,2024-11-19,Luxury (>₹5K)
TSI0570,Cushions Navy,Living,Cushions,5079.62,Cream,Silk,47,238742.07,In Stock,4.68,7,Average,2024-10-30,Luxury (>₹5K)
TSI0571,Floor Cushions Aqua,Living,Floor Cushions,2951.27,Multi,Silk,17,50171.61,In Stock,4.53,2,Average,2025-06-14,Mid-Range (₹2-3K)
TSI0572,Cushions Black,Living,Cushions,2357.0,Natural,Cotton Textured,12,28284.0,In Stock,3.84,1,Average,2024-11-30,Mid-Range (₹2-3K)
TSI0573,Floor Cushions Indigo,Living,Floor Cushions,2964.04,Aqua,100% Cotton,7,20748.26,In Stock,3.52,1,Slow,2025-02-16,Mid-Range (₹2-3K)
TSI0574,Curtains Green,Living,Curtains,2390.65,Natural,Wool,123,294050.32,Low Stock,4.34,21,Bestseller,2024-11-06,Mid-Range (₹2-3K)
TSI0575,Lights & Shades Navy,Living,Lights & Shades,3580.96,Indigo,Cotton Voile,33,118171.59,In Stock,4.54,7,Average,2024-10-07,Premium (₹3-5K)
TSI0576,Curtains Emerald,Living,Curtains,2093.74,Natural,100% Cotton,45,94218.51,In Stock,3.52,12,Average,2024-09-30,Mid-Range (₹2-3K)
TSI0577,Decor Emerald,Living,Decor,2464.08,Aqua,Cotton Canvas,18,44353.51,In Stock,4.43,4,Average,2025-07-07,Mid-Range (₹2-3K)
TSI0578,Rugs White,Living,Rugs,903.86,Blue,Wool,38,34346.65,In Stock,4.43,7,Average,2024-04-27,Budget (<₹1K)
TSI0579,Curtains Indigo,Living,Curtains,1725.0,Blue,Wool,14,24149.96,In Stock,4.28,3,Average,2026-01-16,Economy (₹1-2K)
TSI0580,Curtains Blue,Living,Curtains,1089.79,Red,100% Cotton,42,45770.99,In Stock,4.13,8,Average,2024-03-27,Economy (₹1-2K)
TSI0581,Curtains Natural,Living,Curtains,4537.24,Red,Chanderi Silk,19,86207.49,In Stock,3.78,2,Average,2024-08-14,Premium (₹3-5K)
TSI0582,Floor Cushions Green,Living,Floor Cushions,4084.03,Yellow,Silk,153,624856.71,In Stock,4.7,28,Bestseller,2025-11-16,Premium (₹3-5K)
TSI0583,Floor Cushions Emerald,Living,Floor Cushions,2912.93,Red,Wool,43,125255.89,In Stock,4.0,4,Average,2024-11-28,Mid-Range (₹2-3K)
TSI0584,Cushions Green,Living,Cushions,4517.47,Blue,100% Cotton,21,94866.91,Low Stock,3.82,5,Average,2024-08-28,Premium (₹3-5K)
TSI0585,Decor White,Living,Decor,6574.26,Red,Silk,31,203802.18,Low Stock,4.39,4,Average,2025-04-10,Luxury (>₹5K)
TSI0586,Curtains Navy,Living,Curtains,1338.91,Multi,Cotton Textured,33,44184.06,In Stock,4.38,8,Average,2024-09-15,Economy (₹1-2K)
TSI0587,Lights & Shades Green,Living,Lights & Shades,7554.28,Emerald,Chanderi Silk,27,203965.43,In Stock,4.5,7,Average,2024-07-27,Luxury (>₹5K)
TSI0588,Floor Cushions Red,Living,Floor Cushions,1219.48,Yellow,Cotton Cambric,12,14633.79,Out of Stock,4.53,1,Average,2025-01-06,Economy (₹1-2K)
TSI0589,Decor Indigo,Living,Decor,9489.87,Aqua,Wool,42,398574.52,In Stock,4.02,12,Average,2025-01-22,Luxury (>₹5K)
TSI0590,Curtains Multi,Living,Curtains,6890.82,Red,Cotton Sheeting,14,96471.52,Out of Stock,4.67,3,Average,2024-08-15,Luxury (>₹5K)
TSI0591,Curtains Indigo,Living,Curtains,4780.83,Cream,Silk,12,57369.91,Low Stock,3.72,3,Average,2025-01-28,Premium (₹3-5K)
TSI0592,Rugs Pink,Living,Rugs,7434.35,Red,Cotton Voile,12,89212.14,Low Stock,4.71,1,Average,2025-07-18,Luxury (>₹5K)
TSI0593,Curtains Natural,Living,Curtains,4280.18,Pink,Silk,22,94164.01,Out of Stock,4.61,2,Average,2024-09-23,Premium (₹3-5K)
TSI0594,Curtains Navy,Living,Curtains,4040.32,Pink,100% Cotton,4,16161.27,In Stock,3.86,1,Slow,2025-04-04,Premium (₹3-5K)
TSI0595,Curtains Green,Living,Curtains,5306.3,Natural,Cotton Voile,65,344909.34,In Stock,4.29,12,Bestseller,2025-09-03,Luxury (>₹5K)
TSI0596,Decor Black,Living,Decor,5668.05,Yellow,Cotton Voile,4,22672.19,In Stock,4.54,1,Slow,2024-10-03,Luxury (>₹5K)
TSI0597,Curtains Beige,Living,Curtains,3857.09,Cream,Cotton Sheeting,28,107998.58,In Stock,4.53,5,Average,2025-07-16,Premium (₹3-5K)
TSI0598,Decor Navy,Living,Decor,1352.58,Pink,Cotton Textured,39,52750.73,In Stock,3.55,6,Average,2026-01-13,Economy (₹1-2K)
TSI0599,Curtains Indigo,Living,Curtains,2509.55,Green,Chanderi Silk,15,37643.29,In Stock,4.49,2,Average,2025-05-20,Mid-Range (₹2-3K)
TSI0600,Floor Cushions Cream,Living,Floor Cushions,4834.5,Natural,Chanderi Silk,15,72517.48,Out of Stock,4.26,2,Average,2024-02-23,Premium (₹3-5K)
TSI0601,Lights & Shades Navy,Living,Lights & Shades,5068.78,Pink,Chanderi Silk,38,192613.64,In Stock,3.73,7,Average,2026-01-09,Luxury (>₹5K)
TSI0602,Rugs Red,Living,Rugs,5601.09,Navy,Chanderi Silk,35,196038.06,In Stock,4.09,3,Average,2024-10-24,Luxury (>₹5K)
TSI0603,Lights & Shades Aqua,Living,Lights & Shades,3476.65,Emerald,Cotton Cambric,7,24336.54,In Stock,3.89,1,Slow,2024-03-28,Premium (₹3-5K)
TSI0604,Decor White,Living,Decor,5474.38,Emerald,Cotton Canvas,181,990862.58,In Stock,4.29,48,Bestseller,2024-02-28,Luxury (>₹5K)
TSI0605,Rugs Emerald,Living,Rugs,4649.97,Aqua,Cotton Textured,2,9299.93,In Stock,4.02,1,Slow,2024-03-12,Premium (₹3-5K)
TSI0606,Lights & Shades Indigo,Living,Lights & Shades,3427.84,Beige,100% Cotton,19,65128.94,Low Stock,3.68,5,Average,2025-09-05,Premium (₹3-5K)
TSI0607,Decor White,Living,Decor,10572.24,Blue,Cotton Voile,44,465178.45,In Stock,3.68,4,Average,2024-07-28,Luxury (>₹5K)
TSI0608,Curtains Yellow,Living,Curtains,12876.71,Natural,Cotton Voile,11,141643.76,In Stock,4.27,1,Average,2024-12-14,Luxury (>₹5K)
TSI0609,Lights & Shades Emerald,Living,Lights & Shades,4695.16,Red,Chanderi Silk,169,793482.05,In Stock,4.83,48,Bestseller,2026-01-10,Premium (₹3-5K)
TSI0610,Cushions White,Living,Cushions,13717.09,Beige,100% Cotton,16,219473.47,In Stock,4.7,3,Average,2025-07-12,Luxury (>₹5K)
TSI0611,Curtains Blue,Living,Curtains,4902.51,Black,Cotton Canvas,5,24512.57,In Stock,3.96,1,Slow,2025-10-23,Premium (₹3-5K)
TSI0612,Curtains Green,Living,Curtains,1587.33,Black,Chanderi Silk,37,58731.37,Out of Stock,3.99,4,Average,2024-04-30,Economy (₹1-2K)
TSI0613,Curtains Navy,Living,Curtains,4859.55,Beige,Cotton Textured,37,179803.23,In Stock,4.15,6,Average,2025-06-08,Premium (₹3-5K)
TSI0614,Floor Cushions White,Living,Floor Cushions,4183.77,Black,Silk,7,29286.37,In Stock,4.21,1,Slow,2025-08-14,Premium (₹3-5K)
TSI0615,Curtains Indigo,Living,Curtains,1758.33,Green,Cotton Voile,8,14066.61,In Stock,4.01,1,Slow,2025-01-05,Economy (₹1-2K)
TSI0616,Rugs Indigo,Living,Rugs,5227.99,Multi,100% Cotton,2,10455.99,In Stock,4.62,1,Slow,2024-02-21,Luxury (>₹5K)
TSI0617,Curtains Indigo,Living,Curtains,3154.32,Aqua,Cotton Canvas,8,25234.58,In Stock,3.97,2,Slow,2024-10-11,Premium (₹3-5K)
TSI0618,Rugs Black,Living,Rugs,1124.71,Cream,Cotton Canvas,41,46113.12,Out of Stock,4.06,12,Average,2025-11-08,Economy (₹1-2K)
TSI0619,Rugs Pink,Living,Rugs,5815.05,Black,Chanderi Silk,2,11630.09,Out of Stock,3.96,1,Slow,2024-04-23,Luxury (>₹5K)
TSI0620,Rugs Indigo,Living,Rugs,4082.18,Aqua,Cotton Voile,46,187780.19,In Stock,3.98,9,Average,2025-08-26,Premium (₹3-5K)
TSI0621,Lights & Shades Red,Living,Lights & Shades,4287.78,Pink,Cotton Textured,38,162935.72,In Stock,3.91,4,Average,2025-10-05,Premium (₹3-5K)
TSI0622,Decor Navy,Living,Decor,3637.9,Cream,Cotton Voile,59,214636.0,In Stock,4.45,13,Bestseller,2025-08-10,Premium (₹3-5K)
TSI0623,Cushions Red,Living,Cushions,4529.34,Beige,Cotton Canvas,35,158527.02,In Stock,3.66,6,Average,2025-08-07,Premium (₹3-5K)
TSI0624,Lights & Shades Emerald,Living,Lights & Shades,5087.49,Yellow,Wool,71,361211.7,In Stock,4.76,10,Bestseller,2024-05-04,Luxury (>₹5K)
TSI0625,Rugs Yellow,Living,Rugs,3760.0,Beige,Silk,8,30079.98,Out of Stock,4.7,1,Slow,2024-04-10,Premium (₹3-5K)
TSI0626,Floor Cushions Blue,Living,Floor Cushions,2049.27,Beige,Cotton Cambric,37,75823.14,Out of Stock,4.32,7,Average,2024-02-21,Mid-Range (₹2-3K)
TSI0627,Lights & Shades White,Living,Lights & Shades,4232.96,Aqua,Wool,6,25397.77,Low Stock,4.19,1,Slow,2024-12-08,Premium (₹3-5K)
TSI0628,Rugs Natural,Living,Rugs,5957.53,Blue,Cotton Canvas,6,35745.15,In Stock,4.04,1,Slow,2024-12-23,Luxury (>₹5K)
TSI0629,Floor Cushions Pink,Living,Floor Cushions,5256.14,Pink,Chanderi Silk,2,10512.28,Out of Stock,3.58,1,Slow,2024-08-02,Luxury (>₹5K)
TSI0630,Decor Indigo,Living,Decor,2356.09,Cream,Wool,21,49477.93,In Stock,3.66,3,Average,2024-12-28,Mid-Range (₹2-3K)
TSI0631,Lights & Shades Natural,Living,Lights & Shades,5939.53,Navy,Cotton Sheeting,111,659287.49,Low Stock,4.51,28,Bestseller,2025-11-09,Luxury (>₹5K)
TSI0632,Rugs Emerald,Living,Rugs,2111.15,Multi,Chanderi Silk,119,251226.68,In Stock,4.64,14,Bestseller,2025-12-19,Mid-Range (₹2-3K)
TSI0633,Lights & Shades Blue,Living,Lights & Shades,909.39,Aqua,Chanderi Silk,88,80026.49,In Stock,5.0,19,Bestseller,2025-12-31,Budget (<₹1K)
TSI0634,Curtains Beige,Living,Curtains,5983.62,Black,Cotton Voile,16,95737.86,In Stock,4.44,2,Average,2025-12-21,Luxury (>₹5K)
TSI0635,Floor Cushions Blue,Living,Floor Cushions,5392.6,Beige,Wool,27,145600.3,Out of Stock,3.96,4,Average,2024-04-02,Luxury (>₹5K)
TSI0636,Curtains Indigo,Living,Curtains,3135.23,Green,Cotton Canvas,43,134815.05,Low Stock,4.31,8,Average,2025-03-17,Premium (₹3-5K)
TSI0637,Curtains Blue,Living,Curtains,2670.9,Blue,Wool,8,21367.24,In Stock,4.14,2,Slow,2025-09-27,Mid-Range (₹2-3K)
TSI0638,Cushions Yellow,Living,Cushions,5823.31,Blue,Wool,34,197992.59,In Stock,4.18,9,Average,2026-01-23,Luxury (>₹5K)
TSI0639,Cushions Pink,Living,Cushions,1240.78,Blue,100% Cotton,9,11167.06,In Stock,3.95,2,Slow,2024-11-05,Economy (₹1-2K)
TSI0640,Rugs Beige,Living,Rugs,3444.09,Emerald,100% Cotton,2,6888.18,In Stock,4.2,1,Slow,2026-01-18,Premium (₹3-5K)
TSI0641,Decor Natural,Living,Decor,5520.3,Emerald,Cotton Canvas,16,88324.87,In Stock,4.59,3,Average,2024-07-10,Luxury (>₹5K)
TSI0642,Curtains Red,Living,Curtains,1192.14,Blue,Silk,38,45301.45,In Stock,4.43,8,Average,2025-08-22,Economy (₹1-2K)
TSI0643,Decor Emerald,Living,Decor,2196.71,Blue,Cotton Voile,176,386621.74,In Stock,4.39,43,Bestseller,2025-03-07,Mid-Range (₹2-3K)
TSI0644,Decor Navy,Living,Decor,8694.48,Green,Cotton Voile,36,313001.21,In Stock,3.5,5,Average,2024-06-15,Luxury (>₹5K)
TSI0645,Decor Yellow,Living,Decor,1755.83,Cream,Wool,45,79012.22,Out of Stock,3.65,10,Average,2024-03-26,Economy (₹1-2K)
TSI0646,Floor Cushions Pink,Living,Floor Cushions,3152.24,Pink,Cotton Textured,25,78805.9,Out of Stock,3.58,4,Average,2024-10-18,Premium (₹3-5K)
TSI0647,Rugs Navy,Living,Rugs,5697.91,Multi,Silk,199,1133883.9,In Stock,4.58,21,Bestseller,2025-01-15,Luxury (>₹5K)
TSI0648,Lights & Shades Multi,Living,Lights & Shades,2368.64,Emerald,Cotton Voile,3,7105.93,In Stock,3.65,1,Slow,2025-08-10,Mid-Range (₹2-3K)
TSI0649,Decor Beige,Living,Decor,3901.25,Pink,Wool,9,35111.22,In Stock,3.84,2,Slow,2026-01-11,Premium (₹3-5K)
TSI0650,Rugs Aqua,Living,Rugs,4773.3,Navy,Cotton Canvas,183,873513.36,In Stock,4.73,39,Bestseller,2025-12-14,Premium (₹3-5K)
TSI0651,Sarees Black,Women,Sarees,3351.16,Yellow,Wool,4,13404.66,In Stock,3.59,1,Slow,2024-04-23,Premium (₹3-5K)
TSI0652,Tunics & Kurtas Navy,Women,Tunics & Kurtas,1656.71,Indigo,100% Cotton,33,54671.5,In Stock,4.29,4,Average,2025-06-18,Economy (₹1-2K)
TSI0653,Kimonos & Kaftans Cream,Women,Kimonos & Kaftans,3186.54,Black,100% Cotton,64,203938.46,In Stock,4.78,8,Bestseller,2025-11-24,Premium (₹3-5K)
TSI0654,Jackets & Shrugs Navy,Women,Jackets & Shrugs,2645.47,Green,Cotton Voile,29,76718.69,In Stock,3.83,4,Average,2025-04-19,Mid-Range (₹2-3K)
TSI0655,Dresses Black,Women,Dresses,3867.58,Blue,Cotton Voile,5,19337.9,Low Stock,3.93,1,Slow,2025-05-09,Premium (₹3-5K)
TSI0656,Tunics & Kurtas Red,Women,Tunics & Kurtas,3284.55,Natural,Cotton Voile,8,26276.39,In Stock,4.64,1,Slow,2024-09-24,Premium (₹3-5K)
TSI0657,Kimonos & Kaftans Navy,Women,Kimonos & Kaftans,4052.53,Emerald,Cotton Textured,48,194521.43,In Stock,4.39,6,Average,2025-01-14,Premium (₹3-5K)
TSI0658,Sarees Natural,Women,Sarees,3869.23,Blue,Cotton Voile,48,185723.19,In Stock,3.8,8,Average,2024-06-28,Premium (₹3-5K)
TSI0659,Tunics & Kurtas Navy,Women,Tunics & Kurtas,2998.78,Emerald,Wool,4,11995.1,In Stock,4.07,1,Slow,2024-02-21,Mid-Range (₹2-3K)
TSI0660,Kimonos & Kaftans Green,Women,Kimonos & Kaftans,3527.68,Multi,Cotton Voile,25,88191.9,Low Stock,3.6,6,Average,2025-07-26,Premium (₹3-5K)
TSI0661,Jackets & Shrugs Pink,Women,Jackets & Shrugs,7780.04,Beige,Cotton Cambric,4,31120.16,In Stock,3.51,1,Slow,2024-04-30,Luxury (>₹5K)
TSI0662,Sarees Yellow,Women,Sarees,7499.06,Multi,Cotton Voile,1,7499.06,Low Stock,4.53,1,Slow,2025-12-23,Luxury (>₹5K)
TSI0663,Sarees Yellow,Women,Sarees,2631.83,Pink,Wool,5,13159.15,In Stock,4.23,1,Slow,2025-06-12,Mid-Range (₹2-3K)
